business_id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories
idSMiHJLyVIIUAEysIGAOg,"""Wink Lash Boutique""",Spring Valley,"""Sola Salon, 9340 W Tropicana Ave""",Las Vegas,NV,89147,36.1015222,-115.2960108,5,3,0,Eyelash Service;Beauty & Spas;Hair Removal
za4Q462hrlHiLKMp5ZbSEg,"""Best Heating System Repair & Services""",,"""4221 E Chandler Blvd, Ste 881""",Phoenix,AZ,85048,33.30489,-111.9924377,5,4,1,Home Services;Heating & Air Conditioning/HVAC
rzCAfQtV6JLcEWBiRzx3wA,"""Mr Gus""",,"""2910 Mount Holly-Huntersville Rd""",Charlotte,NC,28214,35.3195105,-80.9527442,2.5,7,1,Chicken Wings;Restaurants;Greek;Salad
T3evlvhYEC4CkQz55iry_g,"""National Comedy Theatre""",,"""1111 S Longmore, Ste B6""",Mesa,AZ,85202,33.3947094,-111.8628231,4,56,1,Comedy Clubs;Nightlife
ndl3BQSqCnf16YC3CaIQUQ,"""Swirls""",,"""6501 N Greenway Pkwy""",Scottsdale,AZ,85254,33.6249626,-111.9418897,3,12,0,Ice Cream & Frozen Yogurt;Food
K9yqyW7uyOEota36rrz3ow,"""Urban Exchange""",,"""16255 N Scottsdale Rd, Ste C-9""",Scottsdale,AZ,85254,33.634615,-111.921146,3.5,31,1,Thrift Stores;Discount Store;Used;Vintage & Consignment;Fashion;Shopping
DCsS3SgVFO56F6wRO_ewgA,"""Missy Donuts & Coffee""",,"""1255 W Main St""",Mesa,AZ,85201,33.4144086,-111.8583777,2.5,7,1,Donuts;Coffee & Tea;Food;Juice Bars & Smoothies
XuJNM9O8NNQ8KA7qMYqkyg,"""Grace O'Malley's""",Entertainment District,"""14 Duncan Street""",Toronto,ON,M5H 3G8,43.6476863,-79.3885854,2.5,91,1,Pubs;Bars;American (Traditional);Restaurants;Nightlife
65K_KR4eb5xpWAkYbH0j_Q,"""Bombay Lounge""",,"""202 High Street""",Dalkeith,MLN,EH22 1AZ,55.896505,-3.0669735,4,5,1,Indian;Restaurants
5-l_zaYVEG-ft0cwyhWpyA,"""KFC""",,"""2750 S. 75th Ave.""",Phoenix,AZ,85043,33.424,-112.221,1.5,21,1,Fast Food;Chicken Wings;Restaurants
mipES6ioYXTtYJY76O92vw,"""C&E Motor Vehicle Services""",,"""7625 W Lower Buckeye Rd""",Phoenix,AZ,85043,33.4208431,-112.2245607,5,3,1,Public Services & Government;Automotive;Registration Services;Departments of Motor Vehicles
PluE17omC-VtH-Qc8h1GTw,"""Avenue Skin Care""",Yorkville,"""110 Cumberland St, Fl 2""",Toronto,ON,M5R 1A6,43.6703961,-79.3915944,3.5,3,1,Specialty Schools;Hair Removal;Beauty & Spas;Cosmetology Schools;Skin Care;Education;Medical Spas;Cosmetics & Beauty Supply;Shopping;Laser Hair Removal;Health & Medical
W0M9PGhzaFiRiZH0fGv5uQ,"""Artful Potter""",,"""2351 N Rainbow Blvd Ste 102""",Las Vegas,NV,89108,36.2028521,-115.2430412,4,7,0,Shopping;Arts & Crafts
fI8sXEe2RhxpkS6UxixReQ,"""Sonic Drive-In""",,"""13916 N 67th Ave""",Glendale,AZ,85306,33.6126254,-112.2025908,3,16,1,American (Traditional);Fast Food;Restaurants;Burgers
l6lCU0aKXDQFsa5uwMsZwQ,"""HonorHealth Medical Group - Glendale""",,"""6677 W Thunderbird Rd, Ste A124""",Glendale,AZ,85306,33.6091707,-112.2014516,1.5,6,1,Health & Medical;Doctors;Hospitals
pCvdss6YJ7zn-OjwYXRF0A,"""Five Guys Burgers and Fries""",,"""3044 E Franklin Blvd, Ste 2""",Gastonia,NC,28056,35.2605513,-81.1221558,2.5,3,0,Restaurants;Burgers;Fast Food
NXTsT01IVpKYPpa_1L-Rlw,"""Applebee's Neighborhood Grill & Bar""",,"""660 S Whitney Way""",Madison,WI,53711,43.0523183,-89.4743081,2,31,1,Steakhouses;Sports Bars;Bars;American (New);Nightlife;Restaurants;American (Traditional);Burgers
im2VbhBjiTWwxaizyvQubg,"""Sportsman's Warehouse""",,"""10145 W Mcdowell Rd""",Avondale,AZ,85392,33.46318627,-112.2787596,4.5,11,1,Hunting & Fishing Supplies;Shopping;Sporting Goods;Outdoor Gear;Fashion;Sports Wear
G8s7-XBxC1FY25hPnjftQQ,"""Jay Young, Attorney""",Eastside,"""3800 Howard Hughes Pkwy, Ste 1000""",Las Vegas,NV,89169,36.1190699,-115.1564608,5,5,1,Lawyers;General Litigation;Real Estate Law;Business Law;Bankruptcy Law;Professional Services
DLyWcBsGli29CdLr73NXiQ,"""D & S Trailers""",,"""1133 W Birchwood Ave""",Mesa,AZ,85210,33.4096806,-111.8550668,3.5,3,1,Sporting Goods;Automotive;Local Services;Trailer Repair;Home Services;Trailer Dealers;Personal Shopping;Metal Fabricators;Shopping;Contractors
bRyi5lULMcJoexsg-v498w,"""PostNet""",,"""366 George W Liles Pkwy NW""",Concord,NC,28027,35.41233072,-80.6637386,5,5,1,Printing Services;Notaries;Local Services;Shipping Centers
vg-I0oRmuNTD81MnpJq0sQ,"""Pillar To Post Home Inspectors""",,"""8611 Concord Mills Blvd, Ste 142""",Concord,NC,28027,35.3729299,-80.7272694,5,3,1,Roof Inspectors;Home Inspectors;Home Services;Environmental Testing;Local Services
POIIsS-kcBbAWPZbWdS6Cg,"""Hair Envy Creative Designs""",,"""869 Mulock Drive, Suite 11""",Newmarket,ON,L3Y 8S3,44.0461555,-79.436916,3.5,3,1,Hair Salons;Beauty & Spas;Piercing;Hair Removal;Barbers;Waxing
letRlza38L86aafEaugsGA,"""Arizona Brewery Tours""",,"""""",Phoenix,AZ,85034,33.4382789,-112.0178286,5,20,1,Food;Tours;Breweries;Beer Tours;Hotels & Travel;Local Flavor;Food Tours
LW0MFpmdPtqR7_5n_QWbpA,"""Monona Alterations""",,"""4811 Monona Dr""",Monona,WI,53716,43.0671955,-89.3261377,5,4,1,Sewing & Alterations;Local Services
Zto7klfy9Opk65ABzZS1qw,"""Del Taco""",,"""3648 E Southern Ave""",Mesa,AZ,85206,33.3941478,-111.7515039,2.5,19,1,Mexican;Restaurants
jhoNGzkbA9iNeTJYCdSo5w,"""Maya Hair Salon""",Koreatown,"""635 Bloor Street W""",Toronto,ON,M6G 1K8,43.6642405,-79.4146051,4,208,1,Hair Salons;Beauty & Spas
CxOTF2g6WoTIN4SAxmfgdQ,"""Melissa Ainsworth Salon Studio""",,"""1714 W Guadalupe Rd, Ste 122""",Gilbert,AZ,85233,33.3652511,-111.82681,4.5,17,1,Beauty & Spas;Hair Salons;Hair Stylists;Blow Dry/Out Services
op0GPkK8YtpTQxSq80lEpw,"""Pizza e Pazzi""",,"""672 St. Clair Avenue W""",Toronto,ON,M6C 1A9,43.6820353,-79.4254574,3.5,23,0,Italian;Restaurants
rXD1LLNrCbnyfnjfuuhyaw,"""St-Laurent Coiffure""",Côte Saint-Luc,"""5800 Cavendish Boul""",Cote Saint-Luc,QC,H4W 2T5,45.4758768,-73.6660792,2,3,1,Hair Salons;Beauty & Spas
F9eDldwbL8Y9kgHXYvugSQ,"""Sonora Quest Laboratories""",,"""2940 E Banner Gateway Dr, Ste 325""",Gilbert,AZ,85234,33.3841632,-111.725737,3,17,1,Laboratory Testing;Medical Centers;Diagnostic Services;Health & Medical
ytd5Jjrs0iMpIL-r0h5EFQ,"""Smart & Final Extra!""",,"""13823 N Tatum Blvd""",Phoenix,AZ,85032,33.6124316,-111.9763935,3.5,7,1,Grocery;Food;Department Stores;Shopping;Wholesale Stores;Fashion
h169BZBcp4uQocpRht4kTQ,"""Rogers Communications""",,"""855 York Mills Road""",Toronto,ON,M3B 1Z1,43.7539095,-79.3534627,1,3,1,Professional Services;Mobile Phones;Shopping;Television Service Providers;Home Services;Internet Service Providers;Mass Media
XaTts7L8g57_odPEFuwkOw,"""Chen's Wok""",,"""825 Wood St""",Pittsburgh,PA,15221,40.4426201,-79.8854317,3.5,3,1,Restaurants;Chinese
WFB1fn8rWNukmmIfTg6AMw,"""Ay Caramba, Eh""",,"""65-3540 Rutherford Road""",Vaughan,ON,L4H 3T8,43.8285439,-79.5490928,4.5,137,1,Latin American;Restaurants;Mexican
DdOb4GoIrlFr7jqLNfLq9w,"""Nosh Eatery & Creative Catering""",,"""5929 Darrow Rd""",Hudson,OH,44236,41.2266229,-81.439527,4.5,59,1,Event Planning & Services;Caterers;Sandwiches;Food;Breakfast & Brunch;American (New);Arts & Entertainment;Restaurants;Specialty Food;Wineries
PjWSDjJKFggNz9suq2Y4jQ,"""Midas""",,"""3771 Keele Street""",Toronto,ON,M3J 1N5,43.7585362,-79.4890422,3.5,3,1,Automotive;Tires;Oil Change Stations;Auto Repair
KKakXhlwwLVdDSUZ2YKTyA,"""Stein Mart""",,"""20601 Torrence Chapel Rd, Ste A3""",Cornelius,NC,28031,35.4842614,-80.8788418,3.5,4,1,Fashion;Accessories;Shopping;Department Stores;Women's Clothing
6bUSr-IijZHmvJX0kHk5zw,"""Citrine""",,"""4900 N 44th St""",Phoenix,AZ,85018,33.5078382,-111.9871234,3,21,1,Real Estate;Home Services;Apartments
Yv2xU_g2MGy2nscQG76jVg,"""Velaire at Aspera""",,"""7700 W Aspera Blvd""",Glendale,AZ,85308,33.6702953,-112.2245969,2,6,1,Home Services;Apartments;Property Management;Real Estate
QLqdXnaDF1NMDjGrTiujow,"""The Little Clinic""",,"""6611 W Bell Rd""",Glendale,AZ,85308,33.6370099,-112.2004084,5,5,1,Health & Medical;Medical Centers
sCZR-b2fBJp-eCtPJZs_PQ,"""The Green House Dispensary""",,"""8160 W Union Hills Dr""",Glendale,AZ,85308,33.6529908,-112.2350016,4,29,1,Cannabis Clinics;Health & Medical
XhI9jFlXmT33LQzOHkJrlw,"""Ken Ho's Snack Service""",University of Toronto,"""40 St George St""",Toronto,ON,M5S 2E4,43.659641,-79.3967921,3,6,1,Chinese;Restaurants;Food Stands
Kyn6Ar_nR2-DYLIOMyb4rQ,"""Ultimate Salon & Spa""",,"""34900 Lake Shore Blvd""",Eastlake,OH,44095,41.6627416,-81.4411027,3.5,3,1,Beauty & Spas;Hair Salons;Day Spas
BZYPqT_BALaXWY3gtcvZMg,"""Salvation Army""",Haymarket,"""113-115 Dalry Rd""",Edinburgh,EDH,EH11 2DR,55.9432478,-3.2201315,3.5,5,1,Used;Vintage & Consignment;Community Service/Non-Profit;Fashion;Thrift Stores;Local Services;Shopping
CBKlwam3LBMcdJ8BG3Jvwg,"""The Daily Grind""",,"""1 N Central Ave""",Phoenix,AZ,85004,33.448654,-112.073195,3.5,3,0,Food;Coffee & Tea
rLZDtOjCPhXZx1ldZKFzJA,"""Lili Cafe""",Polish Hill,"""3138 Dobson St""",Pittsburgh,PA,15219,40.4574418,-79.9658899,4,66,1,Food;Breakfast & Brunch;Coffee & Tea;Restaurants;Vegetarian
mp-PSmM2ZN2vYBUVUFnMbw,"""First Watch""",,"""1 N 1st St, Ste 100""",Phoenix,AZ,85004,33.4492,-112.0696,3,22,0,Restaurants;Breakfast & Brunch
EyH-E0wjbRZL6ju0-rSLOA,"""Jersey Mike's Subs""",,"""300 Copperfield Blvd, Ste 100""",Concord,NC,28025,35.4459966,-80.5973184,4,4,1,Sandwiches;Restaurants;Delis;Fast Food
V3iwQve3TUPc5CA7LLVDSQ,"""Ellen's Place""",,"""1090 Kamato Rd""",Mississauga,ON,L4W 2P3,43.6388472,-79.6435686,3,11,1,Restaurants;Filipino
wo5r_5DGI0vSJTKBTxo5Bw,"""Tony Roma's""",,"""2040 N Rainbow Blvd""",Las Vegas,NV,89108,36.1964438,-115.2402759,2.5,30,0,Seafood;American (Traditional);Steakhouses;Restaurants
4I09qOTHWjRvtknM_yVd-Q,"""Gateway Dental Care""",,"""5656 S Power Rd, Ste 129""",Gilbert,AZ,85295,33.3137966,-111.6873346,4,10,1,General Dentistry;Health & Medical;Dentists;Cosmetic Dentists;Orthodontists
GR4A2K5tylTK99-AsOtZng,"""Total Handy Services""",Squirrel Hill,"""""",Pittsburgh,PA,15217,40.4327086,-79.9248669,3.5,10,1,Handyman;Home Services
BCga5CbMqcZLCpxAuln57w,"""Panda Wok Asian Cuisine""",,"""1512 W 117th St""",Lakewood,OH,44107,41.480965,-81.769484,4,69,1,Chinese;Sushi Bars;Asian Fusion;Restaurants
RsbYvQHQdya3Rb_mNplx3w,"""Peach Garden Chinese Restaurant""",,"""44 St Johns Road""",Edinburgh,EDH,EH12 6PA,55.94289704,-3.28020215,3,4,1,Asian Fusion;Chinese;Restaurants
w858p7axtAs7dMM7-YaTdA,"""Rock Hill Pediatrics""",,"""704 Gold Hill Rd, Ste 207""",Fort Mill,SC,29715,35.0616557,-80.9538929,3,12,1,Pediatricians;Doctors;Health & Medical
kncdh1o-rfpmu-QK2SE6rA,"""The Filmont Company Custom Furniture""",Southeast,"""8426 Belmont Valley St""",Las Vegas,NV,89123,36.036571,-115.130762,5,6,0,Home & Garden;Shopping;Furniture Stores;Local Services;Furniture Assembly;Home Services;Furniture Repair
xHYAmcqMFE-IMqzLfTPPcw,"""Results Personal Training""",,"""26001 Miles Rd, Ste 3""",Warrensville Heights,OH,44128,41.424751,-81.495422,5,6,1,Massage Therapy;Physical Therapy;Health & Medical;Active Life;Trainers;Weight Loss Centers;Gyms;Fitness & Instruction
BinNIp0ejlYPjTg5DIxF0w,"""Jepe Gelato""",,"""11339 E Via Linda, Ste 172""",Scottsdale,AZ,85259,33.5876649,-111.8371425,3.5,7,0,Food;Ice Cream & Frozen Yogurt
WqMF9P7THnrW-eYP7m7EFw,"""Supercuts""",,"""3-9320 Bathurst St, Rutherford Marketplace""",Vaughan,ON,L6A 4N9,43.848128,-79.459812,2.5,3,1,Cosmetics & Beauty Supply;Beauty & Spas;Men's Hair Salons;Shopping;Hair Stylists;Hair Salons
VO-p1uczeMbzH8bEAv-RgA,"""Rosita's Fine Mexican Food""",,"""960 W University Dr""",Tempe,AZ,85281,33.4229035,-111.9517607,3,156,1,Mexican;Restaurants
T8E73SUkiImFK7SYS51VcA,"""Jon Ric Salon & Day Spa""",,"""2040 E Rio Salado Pkwy, Ste 105""",Tempe,AZ,85281,33.432283,-111.9023395,4,5,0,Beauty & Spas;Hair Salons;Day Spas
WlTeMP8p3m1b3LxkfBllLQ,"""Sonic Drive-In""",Southeast,"""6135 S Pecos Rd""",Las Vegas,NV,89120,36.07834,-115.101509,3,37,1,Restaurants;Fast Food;American (Traditional)
jBAtWFmDllB_jbSeiRK0Jg,"""Top Leaf Tree Service""",,"""3740 E Southern Ave, Ste 210""",Mesa,AZ,85206,33.39423,-111.750298,4.5,22,1,Home Services;Tree Services
LVkILnI-bXtlCJggb3hfkg,"""Marisa's Mexican Seafood Cocina""",,"""4211 W Bethany Home""",Phoenix,AZ,85019,33.52390028,-112.1492448,4,51,1,Seafood;Restaurants;Mexican
Yewxcf5-kbESoS5r1l-1AQ,"""Tacos Victor""",Sud-Ouest,"""4374 Rue Notre Dame Ouest""",Montreal,QC,H4C 1R8,45.4749919,-73.5866241,4,35,1,Mexican;Restaurants
ut4AkArvyhk_YeWdvOppCg,"""Doctor Housecalls of Paradise Valley""",,"""6721 N 62nd St""",Paradise Valley,AZ,85253,33.535893,-111.947097,5,10,1,Health & Medical;Urgent Care;Doctors
cVeJkDGYGNwbw3F1zPKhjw,"""RAD Pro Flooring""",Southwest,"""7835 S Rainbow Blvd, Ste 4-209""",Las Vegas,NV,89139,36.0458007,-115.2440943,2.5,3,1,Home Services;Flooring
DYPURlmGYXzutAURa2q5JQ,"""Flip For Me Gymnastics""",Southwest,"""5905 W Wigwam Ave""",Las Vegas,NV,89139,36.034039,-115.222979,3.5,10,1,Gymnastics;Active Life
WTjcq7_xEpFcr1wkWtAX8A,"""Verizon""",,"""1305 S Alma School Rd, Ste 102""",Mesa,AZ,85210,33.38713876,-111.856628,2,30,1,Shopping;Internet Service Providers;Professional Services;Electronics;Home Services;Mobile Phones
sw6RqHNQXxHX_zhE161A6w,"""Loft 5""",Southeast,"""2715 W Pebble Rd""",Las Vegas,NV,89123,36.028062,-115.177407,3,39,1,Home Services;Real Estate;Apartments
r1Y1wRqLu3gqpis-ccNBow,"""Wendy's""",,"""604 N Leavitt Rd""",Amherst,OH,44001,41.41235,-82.210102,2,6,1,Fast Food;Burgers;Restaurants
DND2yw4wUXzc8A9YApcw1A,"""TRU Computers""",,"""4522 Library Rd""",Bethel Park,PA,15102,40.351534,-80.0241706,5,6,1,Computers;Internet Service Providers;Local Services;Home Services;IT Services & Computer Repair;Professional Services;Shopping
iHiVJnVqa7Vvjhwq_1piOg,"""Crossfit Integrated Fitness""",,"""2825 S Park Rd""",Bethel Park,PA,15102,40.3275354,-80.0375811,5,4,1,Interval Training Gyms;Gyms;Health & Medical;Active Life;Nutritionists;Fitness & Instruction;Trainers
Ytd4zp7UmTTdfwlGUje__A,"""Mountainside Fitness""",,"""9375 E Bell Rd""",Scottsdale,AZ,85260,33.638815,-111.8820824,4,27,1,Trainers;Gyms;Yoga;Fitness & Instruction;Active Life
jj7IEVsNtik99EhawTF2Aw,"""Duncan's R/C""",,"""7146 N 35th Ave""",Phoenix,AZ,85051,33.5420122,-112.1349974,4,13,1,Hobby Shops;Toy Stores;Shopping
d47eKkCx3y3N2Eqtzmuc8A,"""Fast Eddie's Diner""",,"""3422 W Glendale Ave""",Phoenix,AZ,85051,33.5388426,-112.1326376,3.5,62,0,Restaurants;Burgers;American (Traditional);Diners
KG1XRoiaK5qm07e_3NVpNQ,"""Service Pro Wash & Lube""",,"""8759 W Union Hills Dr""",Peoria,AZ,85382,33.652085,-112.24731,4,25,1,Oil Change Stations;Automotive;Car Wash
qmYPTlSRWmOV6RW_QuV4yw,"""Red Rock Harley-Davidson""",Westside,"""2260 S Rainbow Blvd""",Las Vegas,NV,89146,36.1464028,-115.2412807,4,87,1,Motorcycle Dealers;Motorcycle Gear;Shopping;Local Flavor;Automotive;Motorcycle Repair
jIc8lKpK0S265D18cgQKEw,"""The Pearl""",,"""20121 Van Aken Blvd""",Shaker Heights,OH,44122,41.47651422,-81.5521733,3,28,0,Caterers;Asian Fusion;Event Planning & Services;Restaurants;Chinese
0S6x2u7a8cqK1iIkzxRp8g,"""Louis XIV Cake & Wedding""",,"""550 Highway 7 E, Unit 67""",Richmond Hill,ON,L4B,43.8450976,-79.3839546,2.5,24,1,Food;Local Services;Bakeries;Desserts
GNFshyv_WUtCsq_D__pZ8A,"""Hamdi Restaurant""",,"""193 Carlton Street""",Toronto,ON,M5A 2K7,43.6635147,-79.3706875,4,4,0,Restaurants;African
4ZWaYiCN9_WwWLIZdF801g,"""Apex Waterloo Place Hotel""",,"""23-27 Waterloo Place""",Edinburgh,EDH,EH1 3BH,55.95404899,-3.186612643,4,26,1,Hotels;Hotels & Travel;Event Planning & Services
fA2KVhNG1NxteUrLhR_rzQ,"""Toronto Weston Flea Market""",,"""404 Old Weston Road""",Toronto,ON,M6N 3B1,43.6744002,-79.4641582,2.5,11,1,Shopping Centers;Shopping;Flea Markets
cF2Uw1x-Bx3Cj5oJDA_q5Q,"""Beard Papa's""",Milliken,"""Pacific Mall, 4300 Steeles Avenue E, 2nd Floor, Unit 9 & 10, Part E""",Markham,ON,L3R 0Y5,43.82657,-79.306367,3,37,0,Desserts;Food
ez0cycgXfZOfVoLlEfUE_g,"""Ichiban Sushi House""",,"""16640 Yonge Street, Unit 3""",Newmarket,ON,L3X 3A1,44.03302642,-79.47746336,4,12,0,Sushi Bars;Restaurants
fizLtE2fNVEB1K8GRRZPSg,"""It's A Dog's World""",,"""13644 N 75th Ave, Ste 102""",Peoria,AZ,85381,33.608741,-112.220647,5,4,0,Pets;Pet Services;Pet Groomers
4wtqTzXPPp_6vBfFQKiTGQ,"""Milestones Restaurants""",Ryerson,"""10 Dundas St East""",Toronto,ON,M5B 2G9,43.6567455,-79.380484,2.5,188,1,Comfort Food;Canadian (New);Bars;American (New);Nightlife;Restaurants
UE8BlrKpZAK4iekcvm7Adw,"""Kaiji Sushi""",Villeray-Saint-Michel-Parc-Extension,"""2115 Jean-Talon Est""",Montréal,QC,H2E 1V3,45.550559,-73.6049599,4.5,7,0,Asian Fusion;Specialty Food;Sushi Bars;Food;Restaurants;Japanese
XixlE49rS82TKxMmtqH35w,"""Enlighten Yoga""",Ballantyne,"""9852 Rea Rd, Ste D2""",Charlotte,NC,28277,35.0350931,-80.8073348,4,20,1,Active Life;Fitness & Instruction;Yoga
5pYez4SzL1mCzsA4mYqZLw,"""Manchu Wok Fast Foods""",,"""240 Av Leighland""",Oakville,ON,L6H 3H6,43.4615453,-79.6869834,2.5,3,1,Imported Food;Food;Ethnic Food;Specialty Food
frZtMASUsruCLZ2ypdOBGQ,"""Regal Cinemas Hudson Cinema 10""",,"""5339 Darrow Rd""",Hudson,OH,44236,41.210824,-81.438889,3.5,11,1,Cinema;Arts & Entertainment
sJl2ZK0Oa761DS5IU-6bjw,"""Markham Off-Leash Dog Area""",,"""Miller Ave and Rodick Rd""",Markham,ON,L6G 1B2,43.8394617,-79.3448119,4,6,1,Active Life;Parks;Dog Parks
fZQ3QjGMRELHG9f0WnN8vw,"""The Habitat for Humanity ReStore""",,"""119 E University Ave""",Champaign,IL,61820,40.1160509,-88.2377651,4.5,23,1,Home Services;Shopping;Furniture Stores;Building Supplies;Home & Garden;Books;Mags;Music & Video;Department Stores;Vinyl Records;Fashion;Thrift Stores
viCWNmpnYWCdWpHOHGjerQ,"""One Walnut""",Playhouse Square,"""1801 E 9th St""",Cleveland,OH,44114,41.501561,-81.687401,3.5,9,0,Restaurants;American (New)
Hbtt-fVfy3M49koXw29SsQ,"""Dairy Grove""",,"""35455 Ctr Ridge Rd""",North Ridgeville,OH,44039,41.391506,-82.0123754,5,6,1,Food;Ice Cream & Frozen Yogurt
XNFA-aJFX8IQjol8Dg6GnA,"""Ziggy's Pub & Restaurant""",,"""193 Park Ave""",Amherst,OH,44001,41.3984444,-82.2252654,4,50,1,Bars;Pubs;American (Traditional);Nightlife;Restaurants
Vicyayl5aW6fC9oN7H4U8Q,"""Total Wellness Acupuncture""",,"""3201 W Peoria Ave, Ste C-607""",Phoenix,AZ,85029,33.5813733,-112.1285065,4.5,9,1,Doctors;Traditional Chinese Medicine;Massage;Naturopathic/Holistic;Acupuncture;Beauty & Spas;Health & Medical
NFqCCoe8bhWZuQTVtzoc8g,"""Sutherland-Chan Schools""",,"""330 Dupont Street""",Toronto,ON,M5R 1V9,43.6746648,-79.4092355,3,5,1,Massage;Colleges & Universities;Education;Beauty & Spas
WSmOu-JNHfVxvisIWAvL9Q,"""Binkley's Restaurant""",,"""6920 E Cave Creek Rd""",Cave Creek,AZ,85331,33.8303689,-111.9316131,4,248,0,American (New);Diners;Restaurants
L6ajo52m_Oyh_dovLkfjng,"""Roots Coffeehouse""",,"""30855 N Cave Creek Rd""",Cave Creek,AZ,85331,33.7662098,-111.9831183,3,17,0,Food;Coffee & Tea
3Yb9T_XKRc1OyLg6uSgHxQ,"""Starbucks""",,"""5104 N Dysart Rd""",Litchfield Park,AZ,85340,33.508937,-112.341547,3,25,1,Coffee & Tea;Food
aN4W47J8TfU9IzZAyU9I0w,"""Pottery Central""",Cotswold,"""4843 Monroe Rd""",Charlotte,NC,28205,35.19283,-80.779449,5,5,1,Art Classes;Arts & Crafts;Education;Art Galleries;Shopping;Arts & Entertainment
#NAME?,"""Chazell Air Conditioning & Heating""",,"""4367 W Sunset Rd, Ste 6""",Las Vegas,NV,89118,36.17391122,-115.1250458,4.5,6,1,Home Services;Heating & Air Conditioning/HVAC
Mbt_UeTgFzjoxEHFHVzmHQ,"""Desert Horizon Integrative Medicine""",,"""840 E Mckellips Rd, Ste 110""",Mesa,AZ,85203,33.4519557,-111.8122919,3.5,3,1,Family Practice;Counseling & Mental Health;Doctors;Psychiatrists;Health & Medical
8nDEOGVVvReXFJ2zjPh4Pw,"""Denny's""",,"""5318 Boulder Hwy""",Las Vegas,NV,89122,36.10612981,-115.057792,2.5,48,1,Restaurants;Diners;American (Traditional);Breakfast & Brunch
Tic83yogkRkNeXxMzL8utw,"""Antoine Laoun Opticien""",Ville-Marie,"""700 Sainte-Catherine Rue W""",Montréal,QC,H3B 1B9,45.502593,-73.57025,1.5,3,1,Shopping;Eyewear & Opticians;Optometrists;Health & Medical
ul8QtSxRlzfI0AcajxFmpw,"""Popcorn Girl""",,"""6584 N Decatur Blvd, Ste 110""",North Las Vegas,NV,89084,36.279872,-115.2057484,4.5,33,1,Popcorn Shops;Food;Specialty Food
GE9VTW4n_yIeGXdl0Htc-Q,"""Tiso Inverness Outdoor Experience""",,"""2 Henderson Road, Longman Estate""",Inverness,HLD,IV1 1SN,57.48864653,-4.219841076,4,4,1,Hotels & Travel;Campgrounds
X7Szd0p_DxLk6Dxx0NrzxA,"""Chase Bank""",,"""8737 E Pinnacle Peak Rd""",Scottsdale,AZ,85255,33.69827,-111.891866,4.5,3,1,Banks & Credit Unions;Financial Services
2LL-pWxdM_rvnaIpNxezsQ,"""Slidin' Thru HQ""",Southeast,"""955 Grier Dr""",Las Vegas,NV,89119,36.068048,-115.141921,4.5,77,0,Burgers;American (Traditional);Restaurants
zCCxNDYs3ADipaz4jDVgrw,"""Snip and Sip""",Newington,"""Studio 153, Summerhall""",Edinburgh,EDH,EH9 1PL,55.9394064,-3.1822563,5,10,1,Hair Salons;Beauty & Spas
llWyi7UT89GAALm_NuSPyQ,"""True Religion""",Eastside,"""3500 Las Vegas Blvd S""",Las Vegas,NV,89109,36.12303641,-115.146372,3.5,4,1,Accessories;Fashion;Shopping;Children's Clothing;Men's Clothing;Women's Clothing
OCzor6KH_4WPbWjwyzG0GQ,"""Office Bar I""",Eastside,"""4608 Paradise Rd""",Las Vegas,NV,89109,36.1060079,-115.1509771,3.5,25,1,Food;Beer;Wine & Spirits;Nightlife;Bars
fSFzgt_QzJRUN0qNzTAwig,"""The Roosevelt""",,"""816 N 3rd St""",Phoenix,AZ,85004,33.4571599,-112.0699779,4,211,0,Bars;American (New);Nightlife;Restaurants
uYAR5Z9Y5WkY4X2YZ258TA,"""Phoenix Theatre""",,"""100 E McDowell Rd""",Phoenix,AZ,85004,33.4663026,-112.0721778,4.5,63,1,Arts & Entertainment;Event Planning & Services;Venues & Event Spaces;Performing Arts
iW2aJMm0fYxPLqLepfoXFA,"""Lee Nails""",,"""1480 Concord Pkwy N, Ste 230""",Concord,NC,28025,35.4408208,-80.6032426,4,3,1,Beauty & Spas;Nail Salons
Kb3ckrwMYyTkNKfJhxp_Jg,"""Comfort Inn Fountain Hills - Scottsdale""",,"""17105 E Shea Blvd""",Fountain Hills,AZ,85268,33.572062,-111.713851,3,17,1,Hotels;Hotels & Travel;Event Planning & Services
qk6GznRuKZZIzGuFN8YTTw,"""Fat Freddy's Catering""",,"""2201 W Melinda Ln""",Phoenix,AZ,85027,33.6816423,-112.1067539,5,31,1,Caterers;Event Planning & Services
ltQ-ilKwrlBtub7b_7gKww,"""Rinaldi's Italian Deli""",,"""21705 N 19th Ave, Ste 112""",Phoenix,AZ,85027,33.6827209,-112.0992634,3,74,1,Restaurants;Italian;Delis
JA5GJINnaQQxKfoTUOBAOQ,"""Amigos Tacos""",Southwest,"""7425 S Durango Dr""",Las Vegas,NV,89113,36.0533813,-115.2795528,4,59,0,Mexican;Restaurants
nDq5wqqxJ18hT7yhH1PvLQ,"""Ohio City Nails""",Ohio City,"""4010 Lorain Ave""",Cleveland,OH,44113,41.48062802,-81.71345305,2.5,5,1,Beauty & Spas;Nail Salons
hCxM2MH3cDaqozUDpydXZg,"""McDonald's""",,"""6400 Middle Ridge Rd""",Lorain,OH,44052,41.413316,-82.165496,2,4,1,Burgers;Restaurants;Fast Food
