_id,amenities,check_in_date,check_out_date,city,country,description,hotel_star_rating,landmark,latitude,longitude,occupancy,property_address,property_id,property_name,room_price,room_types,uniq_id
ObjectId(5b379a6ee15bc1a8984f126c),WiFi|Pickup & Drop|Elevator|Parking,04/08/2016,05/08/2016,New Delhi,India,,1,,28.6484909,77.1880798,2 Adults 2 Kids,", New Delhi",78814,Hotel Regent Intercontinental,3780,Deluxe Double,9cf45f45c7b80d35db4a79387272c63c
ObjectId(5b379a6ee15bc1a8984f126d),WiFi|AC,04/08/2016,05/08/2016,New Delhi,India,14 kms to Indira Gandhi International Airport 17 kms to New delhi Railway Station 9 kms to Qutub Minar 12.6 kms to India Gate,5,,28.5449734,77.2487793,2 Adults 0 Kid,"Kalkaji, New Delhi",112772,V Y Lodging 2,8889,A/C Suites,1c5d62a81f93d266790dc7e1ab683908
ObjectId(5b379a6ee15bc1a8984f126e),WiFi|Parking|AC,04/08/2016,05/08/2016,New Delhi,India,,4,,28.5718727,77.2589035,1 Adult 2 Kids,"Near Ashram Chowk, New Delhi",79682,Mint Casa,4228,Deluxe A/c Single,02c1d3ac1518abd3a76963f2ba777ae5
ObjectId(5b379a6ee15bc1a8984f126f),Newspaper|AC,04/08/2016,05/08/2016,Chittaurgarh,India,"The property has got 13 rooms for the guest.located at a distance of 4 km from Chittorgarh Fort and 2 km from Railway Station. D.C hotel in Chittorgarh,all basic facilities are available in the property.",3,,24.8806305,74.6214676,1 Adult 1 Kid,"Meera Nagar, Chittaurgarh",68310,DC Hotel,889,Single Non-A/C Rooms,0124b94254addce0f2cc5650bfa20ce5
ObjectId(5b379a6ee15bc1a8984f1270),WiFi|Pickup & Drop|Parking|AC,04/08/2016,05/08/2016,Tonk,India,"What should you know? The hotel offers facilities like a restaurant, bar, and Wi-Fi access. There is 24-hour room service provided to the guests. Guests can relish the touch of ancient India, which can be seen in the architecture and artifacts on display around the hotel. Guests can explore places of interest like Jai Mahal Palace, Bhainsrorgarh Fort, and Taj Rambagh Palace from this choice of stay.Why should you stay here? This hotel is nestled in the Pink City of Jaipur. It is an ideal place of stay for solo travellers, backpackers, and bikers, who are on a short visit to the city.",2,,26.1697311,75.8026657,1 Adult 1 Kid,"In Front of New Bus Stand, Tonk",62068,Hotel Keshar Palace,356,Single Non-A/C Rooms,4aea4bb2b073683004481fc3d1318fe5
ObjectId(5b379a6ee15bc1a8984f1271),,04/08/2016,05/08/2016,New Delhi,India,,1,,28.5415726,77.2413712,4 Adults 2 Kids,", New Delhi",106372,Olive Service Apartment Greater Kailash2 A2- 2B,5556,2BHK,606ed78df11507af47673fb58a7191e0
ObjectId(5b379a6ee15bc1a8984f1272),Newspaper|AC,04/08/2016,05/08/2016,Thiruvananthapuram,India,"What should you know? This heritage resort is dominated by the Kerala style of architecture which features tiled-roof timber houses. The rooms with wifi and room service either face the sea or lush-green lawns. Guests can enjoy facilities such as a swimming pool, banquet and conference halls, travel desk, and small shops. An open-house restaurant prepares speciality dishes that are part of the local cuisine, while an Ayurvedic restaurant exclusively cooks Ayurveda-approved dishes. Apart from these, the hotel organises cultural shows and tour packages where guests can see the nearby attractions. The hotel is about 20 km away from the Trivandrum Railway Station.Why should you stay here? This hotel is surrounded by nature and faces the sea, providing a tranquil atmosphere ideal for travellers who want to be far away from chaos of city life.",5,,8.3579578,77.0174026,1 Adult 2 Kids,"Adimalathura, Thiruvananthapuram",10483,The Travancore Heritage,2556,Beach Grove Single,ad41939cf7c992d209d9c4aefecc7b4d
ObjectId(5b379a6ee15bc1a8984f1273),,04/08/2016,05/08/2016,New Delhi,India,,4,,28.558672,77.2467575,1 Adult 2 Kids,", New Delhi",102862,Hotel La Ola,2778,Deluxe Single Room,053d33396771a1b1080ff6cd328a6e7e
ObjectId(5b379a6ee15bc1a8984f1274),WiFi|AC,04/08/2016,05/08/2016,New Delhi,India,15 kms to Indira Gandhi International Airport 9 kms to New Delhi Railway Station 7 kms to India Gate 2 kms to Lajpat Nagar Metro Station,3,,28.5726337,77.2325134,2 Adults 0 Kid,"Defence Colony, New Delhi",112604,Luxury Service Apartment 1,10389,Luxury set of 3 bhk Room,d88538441bc958f40529ebdebd4163f8
ObjectId(5b379a6ee15bc1a8984f1275),WiFi|Newspaper|Card Payment|Pickup & Drop|AC,04/08/2016,05/08/2016,New Delhi,India,"What should you know? Pamposh Guest House is situated in #M-83, Greater Kailash 2. Here, guests can avail facilities like front desk, wi-fi access, travel counter, breakfast service, fax facility, car rental service, laundry service, maid facility, car parking, travel assistance, meeting room, and power backup. Guests staying at this guesthouse can enjoy variety of Indian and Chinese cuisine. This property offers accommodation in rooms that come with amenities like round-the-clock room service, air-conditioning, attached bathroom, telephone facility, daily housekeeping, cable television, doctor-on-call, and mini fridge. Why should you stay here? This guesthouse is conveniently located for its distinct guests as it is well connected and also close to market area.",2,,28.5353603,77.241951,1 Adult 2 Kids,"Greater Kailash II, New Delhi",13293,Pamposh Guest House,2740,Deluxe A/c Single,180ef6287ab14ec55261d1dd9016cf0d
ObjectId(5b379a6ee15bc1a8984f1276),Newspaper|Pickup & Drop|Elevator|Parking|AC,04/08/2016,05/08/2016,New Delhi,India,"With a vision of value addition in the hospitality Industry STEM a company with an unshakeable credo and an unwavering commitment to service, took a giant leap to serve Corporates, Multinationals and expats in and around the major cities of India",1,,28.5684395,77.201416,2 Adults 2 Kids,", New Delhi",80412,Stemwood Service Apartments,3500,Studio Apartment A/c Double,4d2bfd61cbcb4d89b2eae22cfc883c2b
ObjectId(5b379a6ee15bc1a8984f1277),AC,04/08/2016,05/08/2016,New Delhi,India,,5,,28.6468334,77.1845551,1 Adult 2 Kids,", New Delhi",100926,Hotel Royal Palace By Geostays,1112,Deluxe Single AC Room,b2fdab8a5cb49c6ca79dadd307dc88b4
ObjectId(5b379a6ee15bc1a8984f1278),AC,04/08/2016,05/08/2016,New Delhi,India,,4,,28.6494408,77.189827,2 Adults 2 Kids,"Saraswati marg, New Delhi",93246,Hotel victor Inn,1689,Deluxe Double Ac,8ac5944699136202b6b02da51a804cdd
ObjectId(5b379a6ee15bc1a8984f1279),Newspaper|Card Payment|Pickup & Drop|Parking|AC,04/08/2016,05/08/2016,New Delhi,India,,3,,28.5380249,77.2833252,2 Adults 2 Kids,", New Delhi",86110,Jana Residency,1000,Deluxe A/c Double,88b37aa5cb491dde68b3e7275b83013d
ObjectId(5b379a6ee15bc1a8984f127a),WiFi|Newspaper|Card Payment|Pickup & Drop|Parking|AC,04/08/2016,05/08/2016,Mandawa,India,"What should you know? It is a heritage hotel located in Rajasthan, at a distance of 170 Km from Jaipur. The building has two floors. The rooms in the hotel are large, elegant, luxurious, and has a blend of Rajasthani design and modern amenities. The hotel has a restaurant that serves delicious authentic Rajasthani food where candlelight dinners can be arranged for the guests on request. The amenities provided by the hotel include a doorman, free newspaper, free parking, front desk, hairdryers, outdoor parking, phone service, wake-up service, butler services, telephone, internet access, and a colour television in each room.Why should you stay here? The hotel staff is polite and will ensure that all needs of guests are looked after. The architecture of each room is elegant and is designed in traditional Rajasthani styles.",2,,28.0531387,75.1513519,2 Adults 2 Kids,"Shubhash Statue(chowk), Mandawa",57734,Heritage Hotel,2250,Deluxe A/c Double,4bcdc4dd3423ddc04861c991cb24b7d3
ObjectId(5b379a6ee15bc1a8984f127b),WiFi|Pickup & Drop|Gym|Elevator|Parking|AC,04/08/2016,05/08/2016,Varanasi,India,"What should you know? Hotel India is an ideal accommodation option in the city. It offers 64 well-appointed rooms that are categorised as standard to executive rooms as well as suites. Various amenities such as attached bathrooms, mini bar, internet access, and a television are offered in the rooms. Apart from this, the hotel features a business centre, a yoga meditation centre, doctor-on-call, and airport transportation. It also has an in-house coffee shop and a restaurant. Various religious attractions such as Bharat Mata Temple, Gyan Kupor Well, Kashi Vishwanath Temple are close to the hotel.Why should you stay here? Hotel India offers guests impeccable hospitality and comforts while visiting Varanasi for business or leisure trips.",1,,25.2670002,83.0150375,1 Adult 1 Kid,"Nadesar, Varanasi",884,Hotel India,3889,Single A/C Rooms,78461e934fe75218e6892d75c099a837
ObjectId(5b379a6ee15bc1a8984f127c),Parking|AC,04/08/2016,05/08/2016,Latur,India,"What should you know? Hotel Chiti Kiran Lodge offers units categorised into Economy Triple and Deluxe rooms. It offers in-room amenities like 24-hour running hot/cold water, cable/satellite TV, wardrobes, bath towels and toiletries. The hotel charges extra for an additional person. Check-in and check-outs can be made anytime throughout the day.Why should you stay here? This hotel is 3 km from Latur Bus Stand, 6 km from Latur railway station and 14 km from Latur airport.",5,,18.3999977,76.5600052,1 Adult 1 Kid,"Near Tahsil Office, Latur",52882,Hotel Chitikiran Lodge,889,Single Non-A/C Rooms,6430fcce81045e59dbc165a2866a3ec4
ObjectId(5b379a6ee15bc1a8984f127d),Newspaper,04/08/2016,05/08/2016,Thrissur,India,"What should you know? Hotel Niya Regency is a luxury hotel, which offers a wide variety of facilities to its guests. The rooms in the hotel are categorised into Standard rooms, Executive rooms, Deluxe rooms, and Suites. The rooms are well-designed and come with amenities like hair dryer, television, safe deposit, Wi-Fi, mini-bar, and attached bath. The hotel also provides doctor-on-call facility, room service, and tour packages. The hotel houses several restaurants and pubs, where a large variety of food and beverage are served. It also offers banquet and conference facilities to cater to the needs of business travellers. Free parking is available and airport transportation is provided. Why should you stay here? Located away from the hustle bustle of the town, Hotel Niya Regency is a comfortable stay option for both tourists and businessmen.",4,,10.5139742,76.1751938,1 Adult 2 Kids,"Olarikkara, Thrissur",17204,Hotel Niya Regency,2663,Standard Room Single,c6512db42474a25fdd2863451885eaa6
ObjectId(5b379a6ee15bc1a8984f127e),Parking|AC,04/08/2016,05/08/2016,Varanasi,India,,3,,25.2875938,83.001503,2 Adults 2 Kids,"Anandbagh, Varanasi",47304,Sidhanth Paying Guest House,934,Double Non-A/C Rooms,b10e864720d6807686c9939032305500
ObjectId(5b379a6ee15bc1a8984f127f),Newspaper|AC,04/08/2016,05/08/2016,Varanasi,India,"Overlooking holy Ganges,next only to Munshi Ghat and Kasi Viswanathar Temple, Ganges Inn is an unique property that has a front desk, room service, telephone facility, Wi-Fi, travel desk, car parking and power backup. Car rental, doctor-on-call, and laundry service can also be arranged for our guests.We also operate a souvenir shop, home to a collection of silk sarees,fabrics hand spun by Indian artistic weavers. Lal Bahadur Shasthri International Airport(25 km) in addition to Varanasi Railway Station (4.5 km) serves Varanasi.",2,,25.3057384,83.0098419,1 Adult 2 Kids,"Bangali Tola, Varanasi",33350,Ganges Inn,2362,Deluxe AC Single,030fb8b9e2080160c8166a8a32df5ebd
ObjectId(5b379a6ee15bc1a8984f1280),WiFi|Card Payment|Elevator|AC,04/08/2016,05/08/2016,Tiruchirappalli,India,"What should you know? Maya Residency is situated on the Karur Bypass Road. This hotel offers a range of facilities and services like a 24-hour front desk, travel counter, spacious car parking, 24-hour security, and travel assistance. For accommodation, the property provides 30 rooms that come with in-room services like air-conditioning, attached bathroom, hot and cold water, telephone, newspaper, hairdryer, electronic safe, housekeeping, and doctor-on-call. For lunch and dinner, the hotel houses an in-house vegetarian, multi-cuisine restaurant named Shree Sangeethas that serves variety of delicacies. It is 1.8 km from the Tiruchirappalli Town Railway Station and 10.5 km from the Tiruchirapalli International Airport.Why should you stay here? The location of this hotel is convenient for guests as it well-connected to main roads, and close to significant landmarks and transport nodes.",5,,10.8351898,78.6904373,1 Adult 2 Kids,"Melachinthamani, Tiruchirappalli",28135,Hotel Maya Residency,1888,Comfort AC Single,22520bc5d718d5317e51b3a97ace195d
ObjectId(5b379a6ee15bc1a8984f1281),WiFi|Parking|AC,04/08/2016,05/08/2016,Varanasi,India,"Located in Chetganj, close to Varanasi Junction and to many educational institutions and Mahatma Gandhi Kashi Vidyapeeth expound Brindha Homestay. Ours is two star budgeted property and we proffer spotless and fully furnished Double AC and Double Non-AC rooms with an attached bathroom facility. We have equipped this homestay with state-of-the-art facilities including storage cupboards, geyser, ample car parking space, and WiFi. Nearby famous attractions include Kashi Vishwanath Temple, Manikarma Ghat, Dashashwamegh ghat, Assi ghat, Ramnagar Fort, and Manmandir ghat. Travelling to any place around will be hassle-free from here. Excellent stay for affordable price that fits your pocket giving a very affluent stay.",1,,25.3210773,82.992218,2 Adults 2 Kids,"Chetganj, Varanasi",44460,Brinda Home Stay,2500,Double Non-A/C Rooms,21a2d6431311b2d5d2969dc73274b7f4
ObjectId(5b379a6ee15bc1a8984f1282),Veg Only|AC,04/08/2016,05/08/2016,Varanasi,India,,4,,25.2920704,83.0058975,2 Adults 2 Kids,"13 Madhi Shivala Ghat, Varanasi",90678,Vireshwar Ashram,378,Standard Non A/c Double Room,4d314789a9aa376eca1e9abdfa88e194
